ID,ATTi1,ATTi1R,ATTi2,ATTi3,ATTc1,ATTc1R,ATTc2,ATTc3,PNA1_t1,PNA2_t1,PNA3_t1,PNA4_t1,PNA5_t1,PNA6_t1,PNA7_t1,PNA8_t1,PNA9_t1,PNA10_t1,PNA11_t1,PNA12_t1,MMX1_t1,MMX2_t1,MMX3_t1,MMX4_t1,MMX5_t1,KSI1_t1,KSI2_t1,KSI3_t1,KSI4_t1,CS1_t1,CS2_t1,CS3_t1,WE1_t1,WE2_t1,WE3_t1,WE4_t1,WE5_t1,WE6_t1,WE7_t1,WE8_t1,WE9_t1,SD1_t1,SD2_t1,SD3_t1,SD4_t1,SD5_t1,PA_life_t1,PA_health_t1,PA_work_t1,JD1,JD2,JD3,JD4,JD4_R,JD5,KN1,KN2,KN3,KN4,TD1,TD2,TD3,OPEN1,OPEN2,OPEN3,IDg1_t1,IDw1_t1,IDg2_t1,IDw2_t1,age_t1,gender_t1,edu_t1,SO_t1,COMexp_year,COMexp_mon,GOUexp_year,GOUexp_mon,GOU_n,level,level_2,IND,IND_other,SS1,SS2,BJW1,BJW2,BJW3,BJW4,BJW5,BJW6,PNA1_t2,PNA3_t2,PNA5_t2,PNA6_t2,PNA7_t2,PNA8_t2,PNA9_t2,PNA10_t2,PNA11_t2,PNA12_t2,MMX1_t2,MMX2_t2,MMX3_t2,MMX4_t2,MMX5_t2,KSI1_t2,KSI2_t2,KSI3_t2,KSI4_t2,CS1_t2,CS2_t2,CS3_t2,WE1_t2,WE2_t2,WE3_t2,WE4_t2,WE5_t2,WE6_t2,WE7_t2,WE8_t2,WE9_t2,PA_life_t2,PA_health_t2,PA_work_t2,BSRS1,BSRS2,BSRS3,BSRS4,BSRS5,SE1,SE2,SE2_R,SD1_t2,SD2_t2,SD3_t2,SD4_t2,SD5_t2,LON1,LON2,LON3,LON3_R,LON4,LON5,LON6,LON6_R,LON7,LON8,IDg1_t2,IDw1_t2,IDg2_t2,IDw2_t2,VOTE1,VOTE1_other,VOTE2,VOTE3,VOTE4,age_t2,gender_t2,edu_t2,SO_t2,REL,mPA_t1_4,mPA_t1_6,mNA_t1,mMMX_t1,mKSI_t1,mCS_t1,mWE_t1,mSD_t1,mJD_t1,mKN_t1,mTD_t1,mOPEN_t1,mSS_t2,mBJW_t2,mPA_t2,mNA_t2,mMMX_t2,mKSI_t2,mCS_t2,mWE_t2,mBSRS_t2,mSE_t2,mSD_t2,mLON_t2,xPA,xNA,xMMX,xKSI,xCS,xWE,xSD,xPAlife,xPAhealth,xPAwork,midAtti,midAttc,xsAtti,xyAttic,ysAttc,SOdummy,Wellbeiing_allT1,ATTi_both,ATTc_both,xATT_imc,xATT_ab,absxPA,absxKSI,tenure_group,xPA6,xPA4,mPA_t1
144,1,5.00,5,5,2,4.00,4,4,2,2,2,2,2,2,1,3,2,3,3,4,3,3,4,4,3,4,4,4,4,4,4,4,2,2,3,4,1,1,3,3,2,3,3,2,4,3,4,2,4,3,3,3,1,5,1,4,4,4,4,3,4,3,3,3,4,5,4,6,4,27,0,6,2,3,4.0,3,4.0,8,2, ,0,教育,3,3,2,2,3,4,3,4,2,2,2,2,2,4,2,2,3,4,4,3,4,4,3,4,4,4,4,4,4,4,3,3,3,4,2,2,4,2,3,4,2,4,2,3,4,3,3,4,2,4,4,4,3,4,4,4,4,2,4,2,4,2,4,4,3,4,4,6,4,1, ,3,3,4,27,0,6,2,7,2.00,2.00,2.60,3.40,4.00,4.00,2.33,3.00,3.00,4.00,3.33,3.33,3.00,3.00,2.00,3.00,3.60,4.00,4.00,2.89,3.00,4.00,3.80,3.63,.00,.40,.20,.00,.00,.56,.80,.00,.00,.00,-2.00,-1.00,4.00,2.00,1.00,.00,3.33,5.00,4.00,1.00,1.00,.00,.00,3.33,.00,.00,2.00
145,1,5.00,5,5,2,4.00,4,3,2,3,3,4,2,2,4,4,3,4,3,5,2,5,4,5,5,3,4,4,4,4,4,4,3,2,2,3,2,1,2,2,2,4,4,4,5,4,6,2,4,4,1,3,3,3,3,4,5,4,4,2,3,4,4,3,3,2,4,6,4,27,1,7,2,0,3.0,0,3.0,14,1, ,12, ,3,3,2,2,3,4,2,3,3,3,2,3,5,4,4,3,4,5,4,5,4,5,4,4,4,4,5,4,4,4,2,2,3,4,2,2,3,3,3,7,3,5,4,4,4,4,5,4,4,2,4,4,4,4,4,3,3,3,3,4,4,4,2,4,2,5,5,6,4,1, ,3,1,3,27,1,7,2,6,2.25,2.67,3.80,4.20,3.75,4.00,2.11,4.20,2.80,4.25,3.00,3.33,3.00,2.67,2.75,4.40,4.40,4.25,4.00,2.67,4.20,3.00,4.00,3.13,.50,.60,.20,.50,.00,.56,-.20,1.00,1.00,1.00,-2.00,-1.00,4.00,2.00,1.00,.00,4.00,5.00,4.00,1.00,1.00,.08,.50,.25,.08,.50,2.25
190,1,5.00,5,5,2,4.00,4,4,3,3,2,2,3,2,1,2,1,2,2,4,4,4,4,5,4,4,4,4,4,4,4,4,2,2,3,3,2,2,4,3,2,4,2,2,3,2,7,4,4,4,5,3,1,5,2,4,4,4,4,3,3,2,4,4,4,5,5,6,4,25,0,6,3,0,9.0,0,9.0,5,1, ,13, ,3,4,2,3,4,3,4,5,3,3,2,4,2,4,1,2,2,4,4,5,4,4,4,4,4,4,4,4,4,4,3,3,2,2,3,4,4,4,2,6,3,5,1,2,2,3,3,4,3,3,3,3,2,4,3,1,1,3,3,2,2,4,2,5,2,5,4,6,4,1, ,3,3,3,25,0,6,3,0,2.50,2.50,2.00,4.20,4.00,4.00,2.56,2.60,3.80,4.00,2.67,4.00,3.50,3.50,3.00,2.60,4.20,4.00,4.00,3.00,2.20,3.50,3.00,2.25,.50,.60,.00,.00,.00,.44,.40,-1.00,-1.00,1.00,-2.00,-1.00,4.00,2.00,1.00,.00,5.00,5.00,4.00,1.00,1.00,.50,.00,.75,.50,.50,2.50
15,1,5.00,5,5,2,4.00,4,4,4,4,2,3,4,4,4,4,3,2,3,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,4,4,2,4,4,4,3,2,2,2,3,2,7,3,5,4,2,3,2,4,3,4,4,4,4,4,4,3,5,5,4,4,4,6,5,31,0,7,2,0,5.0,0,5.0,20,1, ,4, ,2,2,3,3,4,4,3,3,3,2,3,3,2,3,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,8,3,6,2,2,2,2,2,4,2,4,2,2,3,3,2,2,2,2,4,2,2,4,2,3,2,4,4,6,5,1, ,4,3,2,31,0,7,2,6,3.50,3.50,3.60,4.20,4.25,4.00,3.67,2.20,3.20,4.00,3.67,4.67,2.00,3.33,2.75,2.40,4.00,4.00,4.00,3.89,2.00,4.00,2.40,2.38,-.75,-1.20,-.20,-.25,.00,.22,.20,1.00,.00,1.00,-2.00,-1.00,4.00,2.00,1.00,.00,5.00,5.00,4.00,1.00,1.00,.75,.25,.42,-.75,-.75,3.50
31,1,5.00,5,5,2,4.00,4,5,4,5,2,4,3,4,1,3,1,1,1,4,5,5,4,5,5,4,4,4,4,5,4,4,3,3,2,3,2,3,2,4,1,4,4,3,3,3,5,2,2,5,4,3,3,3,4,5,5,4,5,2,2,2,4,3,4,4,4,6,1,34,1,,,,,,,,, ,, ,3,3,1,1,1,1,1,1,3,3,2,2,3,4,3,1,5,5,5,4,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,3,1,5,2,5,3,2,1,4,3,3,3,4,3,3,3,3,2,3,2,2,1,3,3,2,3,5,1,2,2,5,5,6,1,1, ,4,1,3,34,1,6,5,7,3.25,3.67,2.00,4.80,4.00,4.33,2.56,3.40,3.80,4.75,2.00,3.67,3.00,1.00,2.50,4.00,4.80,5.00,5.00,2.33,2.80,3.50,2.60,2.00,-.75,2.00,.00,1.00,.67,-.22,-.80,.00,1.00,.00,-2.00,-1.00,4.00,2.00,1.00,.00,3.00,5.00,4.00,1.00,1.00,1.17,1.00,,-1.17,-.75,3.25
85,1,5.00,5,5,2,4.00,4,3,2,2,2,3,2,2,3,3,2,1,3,3,4,4,4,5,4,4,3,3,4,3,4,4,2,2,2,2,1,1,2,1,2,3,3,3,4,2,7,3,4,2,2,1,4,2,3,4,5,4,5,2,3,4,4,4,3,5,4,6,2,33,1,7,3,0,2.0,0,2.0,20,1, ,16, ,2,2,1,2,3,2,2,2,2,2,2,2,3,3,3,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,1,2,2,1,2,7,3,4,2,2,2,3,3,4,2,4,3,3,3,4,3,1,1,2,4,2,3,4,2,3,2,5,4,6,2,1, ,4,2,3,33,1,7,3,6,2.00,2.17,2.80,4.20,3.50,3.67,1.67,3.00,2.00,4.50,3.00,3.67,2.00,2.00,2.00,3.00,4.00,4.00,4.00,1.78,2.40,4.00,3.20,2.25,.00,.20,-.20,.50,.33,.11,.20,.00,.00,.00,-2.00,-1.00,4.00,2.00,1.00,.00,4.67,5.00,4.00,1.00,1.00,.17,.50,.17,-.17,.00,2.00
14,1,5.00,5,5,2,4.00,4,3,4,4,4,4,4,4,3,3,2,1,2,3,4,4,5,5,4,5,5,5,5,5,5,5,4,4,4,4,3,5,4,4,4,3,3,2,2,2,8,4,6,2,2,1,4,2,3,5,5,5,4,3,3,2,5,4,4,4,4,6,5,30,0,7,2,1,.0,1,.0,5,1, ,4, ,2,2,2,2,3,4,2,2,3,3,3,4,2,3,3,2,4,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,8,3,6,2,2,3,2,1,4,2,4,3,3,2,3,2,2,2,4,2,2,2,2,4,2,3,4,4,6,4,1, ,5,3,4,29,0,7,2,2,4.00,4.00,2.60,4.40,5.00,5.00,4.00,2.40,2.00,4.75,2.67,4.33,2.00,2.50,3.25,2.80,3.80,4.00,4.00,3.89,2.00,4.00,2.60,2.38,-.75,.20,-.60,-1.00,-1.00,-.11,.20,.00,-1.00,.00,-2.00,-1.00,4.00,2.00,1.00,.00,6.00,5.00,4.00,1.00,1.00,.75,1.00,1.00,-.75,-.75,4.00
72,1,5.00,5,5,1,5.00,3,3,5,5,3,5,5,5,1,5,1,1,5,4,5,5,5,5,4,5,5,4,5,4,4,4,4,4,4,2,3,4,2,4,4,2,2,2,3,1,9,4,4,5,2,1,4,2,1,4,5,4,4,4,4,1,5,1,2,4,2,6,4,30,1,6,2,0,6.0,8,.0,20,1, ,18, ,2,1,2,2,4,2,2,2,2,2,3,4,1,1,1,1,1,2,4,3,4,4,3,4,4,4,4,4,3,4,2,2,2,1,1,2,2,2,4,9,4,4,1,1,1,1,1,5,1,5,1,1,2,2,1,2,2,4,2,1,1,2,4,1,1,5,5,6,2,6, ,5,3,7,30,1,6,2,7,4.50,4.67,3.20,4.80,4.75,4.00,3.44,2.00,2.20,4.25,3.00,2.67,1.50,2.33,2.75,1.20,3.60,4.00,3.67,2.00,1.00,5.00,1.40,1.75,-1.75,-2.00,-1.20,-.75,-.33,-1.44,-.60,.00,.00,.00,-2.00,-2.00,4.00,4.00,4.00,.00,5.67,5.00,4.00,1.00,1.00,1.92,.75,8.00,-1.92,-1.75,4.50
180,1,5.00,5,5,2,4.00,4,3,4,4,3,4,4,4,3,2,2,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,4,2,2,4,4,3,4,3,8,3,5,3,2,3,4,2,4,4,4,4,4,5,4,3,4,4,4,2,4,6,4,26,0,6,2,0,3.0,0,3.0,60,1, ,16, ,2,2,2,1,3,4,4,3,3,3,3,2,3,4,3,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,3,4,3,3,7,3,5,1,1,2,2,1,4,2,4,4,4,4,5,3,2,2,2,4,1,1,4,2,3,2,4,5,6,4,1, ,5,5,3,26,0,6,2,2,3.75,3.83,2.60,4.00,4.00,4.00,2.67,3.60,2.80,4.00,4.00,4.00,2.00,2.83,2.75,3.60,3.80,4.00,4.00,3.00,1.40,4.00,4.00,2.13,-1.00,1.00,-.20,.00,.00,.33,.40,-1.00,.00,.00,-2.00,-1.00,4.00,2.00,1.00,.00,5.33,5.00,4.00,1.00,1.00,1.08,.00,.25,-1.08,-1.00,3.75
30,3,3.00,3,2,4,2.00,2,3,3,2,1,3,2,3,1,2,1,1,1,3,4,4,4,3,3,4,4,4,5,4,4,4,3,3,2,3,2,4,2,3,2,2,3,2,3,1,5,3,4,3,3,3,3,3,3,4,4,4,3,3,3,2,3,4,4,4,3,4,2,38,0,6,1,10,1.0,0,2.0,200,1, ,2, ,2,3,1,2,3,2,2,2,3,2,1,2,2,3,1,1,3,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,4,2,3,2,3,2,5,3,4,2,2,2,2,2,3,3,3,2,2,2,3,2,3,4,2,4,3,4,2,4,2,1,4,4,4,2,6, ,1,3,1,38,0,6,1,7,2.25,2.33,1.60,3.60,4.25,4.00,2.67,2.20,3.00,3.75,2.67,3.67,2.50,2.00,2.00,2.20,4.00,4.00,4.00,2.67,2.00,3.00,2.20,3.13,-.25,.60,.40,-.25,.00,.00,.00,.00,.00,.00,.00,1.00,.00,.00,1.00,1.00,4.00,3.00,2.00,1.00,1.00,.33,.25,.17,-.33,-.25,2.25
188,3,3.00,4,2,4,2.00,3,2,2,3,3,3,3,3,4,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,5,5,5,5,5,1,2,1,4,4,4,3,3,4,3,2,1,2,3,2,4,3,2,3,5,5,3,1,23,1,6,1,0,5.0,0,5.0,25,1, ,0,教育,1,3,1,1,1,1,2,2,2,3,1,1,4,4,4,3,3,4,1,1,1,1,2,3,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,2,5,4,5,4,2,4,2,4,5,5,5,5,5,5,3,3,5,4,1,5,3,4,4,4,5,1,4, ,1,5,1,23,1,6,1,7,2.75,2.83,4.00,2.00,1.75,2.00,1.00,5.00,3.80,2.00,3.00,2.67,2.00,1.33,1.75,3.80,1.20,2.25,2.00,1.11,4.00,2.00,4.80,4.25,-1.00,-.20,-.80,.50,.00,.11,-.20,.00,.00,.00,.00,1.00,.00,.00,1.00,1.00,1.33,3.50,2.50,1.00,1.00,1.08,.50,.42,-1.08,-1.00,2.75
64,2,4.00,4,3,3,3.00,3,3,5,4,3,4,4,5,3,2,1,1,2,2,3,3,4,4,4,4,4,4,3,4,4,4,3,3,2,2,2,2,2,2,2,3,3,2,3,2,7,3,5,3,2,3,3,3,4,4,4,4,4,3,3,3,4,4,4,4,4,5,4,26,1,6,1,3,2.0,3,2.0,18,1, ,4, ,1,1,3,3,3,3,3,2,3,3,2,4,2,2,2,1,2,2,3,3,4,3,3,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,6,3,4,1,2,2,2,1,4,2,4,2,2,2,2,2,2,2,3,3,2,2,2,4,1,2,5,5,5,4,1, ,1,3,2,26,1,6,1,7,4.25,4.17,2.00,3.60,3.75,4.00,2.22,2.60,3.00,4.00,3.00,4.00,1.00,2.83,3.00,2.00,3.20,4.00,4.00,2.00,1.60,4.00,2.00,2.25,-1.25,.00,-.40,.25,.00,-.22,-.60,-1.00,.00,-1.00,-1.00,.00,1.00,.00,.00,1.00,5.00,4.00,3.00,1.00,1.00,1.17,.25,3.17,-1.17,-1.25,4.25
174,2,4.00,4,3,4,2.00,4,4,3,3,3,3,3,3,3,3,2,2,2,3,3,4,4,3,3,3,3,3,4,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,7,3,4,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,35,0,7,1,4,7.0,3,10.0,20,1, ,16, ,2,2,3,3,4,3,3,3,3,2,2,2,2,2,2,2,2,3,4,4,4,4,3,3,3,3,4,4,4,3,2,2,2,2,2,2,2,2,2,7,3,4,3,2,2,2,2,4,3,3,2,2,3,3,2,2,2,2,4,2,2,4,2,2,2,4,4,5,4,1, ,1,3,2,35,0,7,1,1,3.00,3.00,2.60,3.40,3.25,3.00,2.00,3.00,2.40,3.00,3.00,3.00,2.00,3.17,2.25,2.20,3.80,3.25,3.67,2.00,2.20,3.50,2.40,2.25,-.75,-.40,.40,.00,.67,.00,-.60,.00,.00,.00,-1.00,1.00,1.00,-1.00,1.00,1.00,4.67,4.00,3.00,1.00,1.00,.75,.00,3.83,-.75,-.75,3.00
191,2,4.00,4,4,3,3.00,3,3,3,4,3,4,3,4,2,3,1,1,1,3,4,4,4,3,3,3,3,4,4,3,2,3,3,3,3,4,2,3,4,5,2,4,4,1,3,1,5,2,4,3,5,5,2,4,3,3,3,3,4,3,3,2,4,2,2,2,4,5,5,33,1,6,1,5,.0,5,.0,50,2, ,12, ,1,2,2,2,2,4,2,4,3,1,1,3,1,5,1,1,3,4,4,4,4,4,3,3,3,3,4,3,3,4,3,3,3,3,2,2,3,5,1,2,2,3,4,2,4,4,3,3,3,3,4,5,1,3,1,1,1,1,5,1,4,3,3,2,2,4,4,5,3,1, ,1,3,2,33,1,6,1,2,3.25,3.50,2.00,3.60,3.50,2.67,3.22,2.60,4.00,3.25,2.67,2.67,1.50,2.67,2.00,2.80,3.80,3.25,3.33,2.78,3.40,3.00,2.80,2.38,-1.25,.80,.20,-.25,.67,-.44,.20,-3.00,.00,-1.00,-1.00,.00,1.00,.00,.00,1.00,3.67,4.00,3.00,1.00,1.00,1.50,.25,5.00,-1.50,-1.25,3.25
66,2,4.00,5,3,3,3.00,4,3,2,3,3,2,2,3,2,3,2,3,1,2,4,4,4,4,4,4,4,4,3,4,4,4,3,3,1,1,1,1,3,2,1,4,4,1,2,2,6,3,4,4,4,3,3,3,4,3,4,4,4,2,4,1,4,2,3,4,4,5,2,41,1,4,1,23,3.0,9,2.0,40,1, ,12, ,2,2,4,5,2,3,3,2,2,4,2,3,4,4,2,2,2,2,4,4,4,2,2,4,4,4,4,4,4,4,2,2,2,3,1,3,3,4,2,7,3,5,3,2,3,2,2,4,3,3,3,3,1,2,2,2,3,4,2,2,2,3,3,3,2,3,4,6,4,0,Ｉ,1,4,7,41,1,4,1,7,2.50,2.50,2.00,4.00,3.75,4.00,1.78,2.60,3.60,3.75,2.33,3.00,2.00,3.17,2.75,2.80,3.20,4.00,4.00,2.44,2.40,3.50,2.20,2.38,.25,.80,-.80,.25,.00,.67,-.40,1.00,.00,1.00,-1.00,.00,1.00,.00,.00,1.00,4.33,4.50,3.50,1.00,1.00,.25,.25,9.17,.25,.25,2.50
47,1,5.00,5,4,2,4.00,4,4,3,4,5,5,4,3,3,3,2,2,2,4,4,4,4,5,4,4,4,4,5,5,5,5,3,4,3,5,3,3,4,3,3,3,3,3,4,3,7,3,4,3,3,3,2,4,4,4,5,4,5,3,5,3,5,4,4,4,5,6,4,24,0,6,1,2,3.0,2,3.0,13,1, ,1, ,2,1,2,1,3,2,2,2,3,3,2,3,1,1,1,1,2,4,4,4,5,5,5,5,4,4,4,5,5,5,3,3,3,4,2,2,3,3,3,7,3,5,2,2,3,2,2,4,3,3,2,2,3,5,3,2,1,3,3,2,2,2,4,2,2,4,5,5,4,1, ,1,2,4,25,0,6,1,7,3.75,4.00,2.80,4.20,4.25,5.00,3.44,3.20,3.40,4.50,3.67,4.33,1.50,2.00,2.75,1.80,4.60,4.25,5.00,2.89,2.20,3.50,3.00,2.25,-1.00,-1.00,.40,.00,.00,-.56,-.20,.00,.00,1.00,-2.00,-1.00,4.00,2.00,1.00,1.00,4.67,5.00,4.00,1.00,1.00,1.25,.00,2.25,-1.25,-1.00,3.75
171,4,2.00,2,4,5,1.00,1,5,3,2,2,2,2,4,3,3,3,2,3,4,5,3,4,5,4,3,4,3,4,4,4,4,2,2,2,2,1,2,2,2,1,4,4,4,4,4,7,3,3,4,4,4,3,3,4,4,4,4,4,5,5,5,3,2,3,4,5,4,2,22,1,6,1,0,5.0,0,5.0,15,1, ,16, ,3,3,4,2,4,3,3,3,2,2,2,2,4,4,4,3,4,4,4,4,4,5,3,4,4,4,4,4,4,4,2,2,2,2,1,2,2,2,2,4,3,2,1,2,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,4,3,3,3,4,3,4,4,4,2,1, ,2,4,5,22,1,6,1,3,2.75,2.50,3.20,4.20,3.50,4.00,1.78,4.00,3.80,4.00,5.00,2.67,3.00,3.17,2.00,4.00,4.00,4.00,4.00,1.89,2.40,3.00,4.00,3.38,-.75,.80,-.20,.50,.00,.11,.00,-3.00,.00,-1.00,1.00,2.00,1.00,2.00,4.00,1.00,4.33,2.00,1.00,1.00,1.00,.50,.50,.42,-.50,-.75,2.75
4,2,4.00,4,4,4,2.00,4,3,4,4,4,4,4,4,3,4,2,1,1,3,4,5,5,4,4,5,5,5,5,5,5,4,4,4,4,4,3,3,4,4,5,2,3,1,1,1,7,3,5,3,3,3,3,3,3,3,4,4,4,3,3,2,4,4,4,3,4,4,4,34,1,7,1,1,1.0,1,1.0,12,1, ,1, ,4,4,3,3,4,4,4,4,4,4,2,4,2,2,2,1,2,2,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,4,3,4,8,3,5,2,2,1,1,1,4,2,4,2,2,1,2,1,1,1,3,3,1,1,3,3,1,2,4,5,5,4,1, ,2,3,3,34,1,7,1,7,4.00,4.00,2.60,4.40,5.00,4.67,3.89,1.60,3.00,3.75,2.67,4.00,4.00,3.67,3.50,2.00,4.00,4.00,3.67,3.67,1.40,4.00,1.60,1.63,-.50,-.60,-.40,-1.00,-1.00,-.22,.00,1.00,.00,.00,-1.00,1.00,1.00,-1.00,1.00,1.00,5.00,4.00,3.00,1.00,1.00,.50,1.00,1.08,-.50,-.50,4.00
27,2,4.00,4,3,3,3.00,3,3,4,4,5,5,4,4,2,5,1,2,1,2,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,5,4,1,2,1,2,1,9,3,6,3,2,1,5,1,2,5,5,5,5,5,4,2,4,4,4,3,4,5,5,23,0,6,1,0,4.0,0,2.0,160,1, ,2, ,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,3,6,3,2,2,1,1,4,1,5,2,2,1,1,1,1,1,4,2,1,1,4,2,1,2,5,5,5,5,1, ,2,2,2,23,0,6,1,7,4.25,4.33,2.20,4.00,4.25,4.00,4.22,1.40,1.80,5.00,3.67,4.00,2.00,2.67,2.25,2.00,4.00,4.50,4.00,4.00,1.80,4.50,1.40,1.38,-2.00,-.20,.00,.25,.00,-.22,.00,-2.00,.00,.00,-1.00,.00,1.00,.00,.00,1.00,6.00,4.00,3.00,1.00,1.00,2.08,.25,.17,-2.08,-2.00,4.25
49,2,4.00,4,4,4,2.00,4,4,2,2,3,3,2,2,3,3,3,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,2,2,2,2,2,3,4,3,4,3,6,2,4,4,4,3,2,4,3,4,4,4,4,4,4,2,4,4,4,4,4,4,3,27,1,5,1,1,6.0,1,6.0,15,1, ,9, ,3,3,3,3,3,4,4,4,3,3,2,2,4,4,3,3,3,4,4,4,4,4,4,4,4,3,3,4,4,4,3,3,2,2,2,2,2,2,2,5,3,4,3,3,3,3,3,3,3,3,3,3,2,4,3,2,2,2,4,3,2,3,3,3,3,3,4,4,3,1, ,2,3,4,27,1,5,1,6,2.25,2.33,2.80,4.00,4.00,4.00,2.22,3.40,3.60,4.00,3.33,4.00,3.00,3.50,2.50,3.60,4.00,3.50,4.00,2.22,3.00,3.00,3.00,2.75,.25,.80,.00,-.50,.00,.00,-.40,-1.00,1.00,.00,-1.00,1.00,1.00,-1.00,1.00,1.00,4.00,4.00,3.00,1.00,1.00,.17,.50,1.50,.17,.25,2.25
109,2,4.00,4,4,2,4.00,2,5,3,4,4,3,4,4,3,4,1,3,1,4,2,5,5,4,4,4,5,5,4,4,4,4,3,4,3,5,4,2,4,4,4,3,3,3,3,3,8,2,6,4,3,3,3,3,4,4,4,4,3,4,4,5,5,5,5,6,6,5,5,27,1,6,1,0,1.0,0,1.0,31,1, ,0,教育,1,1,4,4,4,4,2,4,4,4,4,4,5,4,1,1,1,4,4,4,4,4,4,5,5,5,5,4,4,4,3,3,3,4,3,2,4,3,3,7,3,6,1,3,3,3,3,4,2,4,4,4,3,2,2,1,1,3,3,2,4,4,2,2,2,5,5,5,4,1, ,2,1,3,27,1,6,1,3,3.75,3.67,2.60,4.00,4.50,4.00,3.67,3.00,3.40,3.75,4.33,5.00,1.00,3.67,4.00,3.00,4.00,5.00,4.00,3.11,2.60,4.00,3.00,2.13,.25,.40,.00,.50,.00,-.56,.00,-1.00,1.00,.00,-1.00,-1.00,1.00,1.00,1.00,1.00,5.33,4.00,3.00,1.00,1.00,.33,.50,.08,.33,.25,3.75
195,2,4.00,4,4,3,3.00,3,2,3,3,3,3,3,4,2,3,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,3,4,3,3,3,2,4,2,8,3,5,4,3,3,3,3,3,3,3,3,3,3,2,2,4,3,2,5,5,6,4,31,1,6,1,7,6.0,3,4.0,15,1, ,16, ,2,2,4,4,4,4,4,4,3,3,3,4,2,3,2,3,3,4,4,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,3,4,3,8,3,4,2,2,2,2,3,4,3,3,4,4,2,4,2,2,2,3,3,2,2,4,2,3,2,5,5,6,4,1, ,2,3,3,31,1,6,1,2,3.25,3.17,2.60,4.00,4.00,4.00,3.00,2.80,3.20,3.00,2.33,3.00,2.00,4.00,3.25,2.80,4.20,4.00,4.00,3.00,2.20,3.50,3.20,2.25,.00,.20,.20,.00,.00,.00,.40,.00,.00,-1.00,-1.00,.00,1.00,.00,.00,1.00,5.33,4.00,3.00,1.00,1.00,.08,.00,3.33,.08,.00,3.25
201,2,4.00,4,4,3,3.00,3,3,4,3,3,4,2,4,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,2,1,1,1,1,1,3,4,2,4,4,4,3,2,3,4,2,3,3,4,2,3,2,4,2,4,3,4,3,3,5,5,4,2,26,1,6,1,0,1.5,0,1.5,20,1, ,12, ,2,2,2,3,2,2,3,4,3,2,2,4,4,4,4,2,2,4,4,2,4,4,3,3,3,3,3,4,4,3,3,2,2,2,1,3,2,2,2,4,3,2,2,4,3,3,4,3,4,2,3,4,3,2,3,2,2,3,3,4,4,2,4,4,2,3,4,4,2,4, ,2,4,1,26,1,6,1,1,3.25,3.33,2.20,3.00,3.00,2.00,1.33,3.40,3.20,2.75,3.00,3.33,2.00,2.67,2.75,3.60,3.40,3.00,3.67,2.11,3.20,2.50,3.00,3.13,-.50,1.40,.40,.00,1.67,.78,-.40,.00,.00,.00,-1.00,.00,1.00,.00,.00,1.00,3.00,4.00,3.00,1.00,1.00,.58,.00,.13,-.58,-.50,3.25
